Term,Term,Semester,College or School,College Description,Department,Class Subject,Class Number,Class,Course,Class Section,Career,Course Class Description,Enrollment Capacity,Total Enrolled,Component,Room Number,Days of the Week,Class Start Time,Class End Time,Class on Monday,Class on Tuesday,Class on Wednesday,Class on Thursday,Class on Friday,Class on Saturday,Class on Sunday,Class Start Date,Class End Date,Professor Name,Summer Session,Class Location Description,City
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,2030,KINE 2030,KINE 2030,402,Undergraduate,INTRO TO KINE,30,11,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Fernandez,Alexander",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,2050,KINE 2050,KINE 2050,401,Undergraduate,SOCIOLOGY OF SPRT,100,42,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Weiller-Abels,Karen H",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,3020,KINE 3020,KINE 3020,1,Undergraduate,MVMT IND W DISABILITIE,50,6,CRE,PEB  216,MTWR,10:00:00.000000AM,11:50:00.000000AM,Y,Y,Y,Y,N,N,N,5/19/2025,6/20/2025,"Colombo-Dougovito,Andrew Mark",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,3020,KINE 3020,KINE 3020,1,Undergraduate,MVMT IND W DISABILITIE,50,6,CRE,PEB  103A,MTWR,10:00:00.000000AM,11:50:00.000000AM,Y,Y,Y,Y,N,N,N,5/19/2025,6/20/2025,"Colombo-Dougovito,Andrew Mark",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,3030,KINE 3030,KINE 3030,401,Undergraduate,FOUND SPORT NUTRITION,100,17,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Curtis,John Harper",5W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,3030,KINE 3030,KINE 3030,402,Undergraduate,FOUND SPORT NUTRITION,100,15,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Deemer,Sarah Elizabeth",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,3030,KINE 3030,KINE 3030,403,Undergraduate,FOUND SPORT NUTRITION,30,8,CRE,Internet,,,,N,N,N,N,N,N,N,5/12/2025,5/30/2025,,3W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,3050,KINE 3050,KINE 3050,1,Undergraduate,BIOMECHANICS,50,15,CRE,SAGE 354,MTWR,12:00:00.000000PM, 1:50:00.000000PM,Y,Y,Y,Y,N,N,N,5/19/2025,6/20/2025,"Mallett,Gregg Steven",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,3080,KINE 3080,KINE 3080,1,Undergraduate,PHYSIO BASES EXER,50,23,CRE,COL  045,MTWR, 8:00:00.000000AM, 9:50:00.000000AM,Y,Y,Y,Y,N,N,N,6/23/2025,7/25/2025,"Keller,Joshua Lee",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,3080,KINE 3080,KINE 3080,2,Undergraduate,PHYSIO BASES EXER,50,29,CRE,BLB  010,MTWR,10:00:00.000000AM,11:50:00.000000AM,Y,Y,Y,Y,N,N,N,5/19/2025,6/20/2025,"Keller,Joshua Lee",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,3090,KINE 3090,KINE 3090,1,Undergraduate,MOTOR BEHAVIOR,50,18,CRE,LIFE A419,MTWR,10:00:00.000000AM,11:50:00.000000AM,Y,Y,Y,Y,N,N,N,5/19/2025,6/20/2025,"Johnson,Jerraco Leontae",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,4000,KINE 4000,KINE 4000,1,Undergraduate,PSYCH OF SPORT,50,18,CRE,SAGE 354,MTWR,10:00:00.000000AM,11:50:00.000000AM,Y,Y,Y,Y,N,N,N,5/19/2025,6/20/2025,"Olson,Ryan Lee",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,4050,KINE 4050,KINE 4050,1,Undergraduate,QUANT ANALYSIS,50,18,CRE,SAGE 354,TR,12:00:00.000000PM, 1:50:00.000000PM,N,Y,N,Y,N,N,N,6/23/2025,7/25/2025,"Jung,Myungjin",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,4200,KINE 4200,KINE 4200,1,Undergraduate,BASIC ATH TRAIN,50,10,CRE,COL  045,MTWR,12:00:00.000000PM, 1:50:00.000000PM,Y,Y,Y,Y,N,N,N,6/23/2025,7/25/2025,"Mallett,Gregg Steven",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,4200,KINE 4200,KINE 4200,1,Undergraduate,BASIC ATH TRAIN,50,10,CRE,COL  029,MTWR,12:00:00.000000PM, 1:50:00.000000PM,Y,Y,Y,Y,N,N,N,6/23/2025,7/25/2025,"Mallett,Gregg Steven",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,4325,KINE 4325,KINE 4325,2,Undergraduate,FITNESS TESTING,20,11,CRE,MGYM 100,MTWR, 8:00:00.000000AM, 9:50:00.000000AM,Y,Y,Y,Y,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,4325,KINE 4325,KINE 4325,2,Undergraduate,FITNESS TESTING,20,11,CRE,MGYM 180,MTWR, 8:00:00.000000AM, 9:50:00.000000AM,Y,Y,Y,Y,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,4325,KINE 4325,KINE 4325,2,Undergraduate,FITNESS TESTING,20,11,CRE,MGYM 160,MTWR, 8:00:00.000000AM, 9:50:00.000000AM,Y,Y,Y,Y,N,N,N,6/23/2025,7/25/2025,,5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,COE,College of Education,Kines Health Promotn & Recreat,KINE,4860,KINE 4860,KINE 4860,701,Undergraduate,INTERNSHIP IN KINE,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Fernandez,Alexander",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,CLASS,Col of Lib Arts & Social Sci,"World Lang, Lit, and Cultures",LANG,5900,LANG 5900,LANG 5900,888,Graduate,SPECIAL PROBLEMS,1,4,CRE,Z-CIEEMOR,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Najour,Caroline A",5W1,CIEE Study Abroad Rabat,Rabat
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LGAV,3100,LGAV 3100,LGAV 3100,407,Undergraduate,AV INTRO,50,10,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Diamond,James Tullos",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Linguistics,LING,5040,LING 5040,LING 5040,401,Graduate,PRIN OF LINGUISTICS,15,0,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Kapetangianni,Konstantia",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Linguistics,LING,5900,LING 5900,LING 5900,1,Graduate,SPECIAL PROBLEMS,1,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Salmon,William N",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Linguistics,LING,5900,LING 5900,LING 5900,2,Graduate,SPECIAL PROBLEMS,1,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,6/20/2025,"Munshi,Sadaf",5W1,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Linguistics,LING,3070,LING 3070,LING 3070,401,Undergraduate,INTRO TO LINGUISTICS,30,6,CRE,Internet,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Kapetangianni,Konstantia",5W2,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,6950,LSCM 6950,LSCM 6950,702,Graduate,DOCTORAL DISSERTATION,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Niranjan,Suman",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,6950,LSCM 6950,LSCM 6950,703,Graduate,DOCTORAL DISSERTATION,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Hawkins,Timothy Glenn",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,6950,LSCM 6950,LSCM 6950,704,Graduate,DOCTORAL DISSERTATION,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Sauser,Brian Joseph",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,6950,LSCM 6950,LSCM 6950,706,Graduate,DOCTORAL DISSERTATION,5,1,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Hong,Seock",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,6950,LSCM 6950,LSCM 6950,707,Graduate,DOCTORAL DISSERTATION,5,1,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Ojha,Divesh",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,3960,LSCM 3960,LSCM 3960,1,Undergraduate,LOGISTICS SPLY CHN MGMT,36,12,CRE,BLB  065,TR, 6:00:00.000000PM, 9:50:00.000000PM,N,Y,N,Y,N,N,N,6/23/2025,7/25/2025,"Daneshgar,Setareh",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,3960,LSCM 3960,LSCM 3960,407,Undergraduate,LOGISTICS SPLY CHN MGMT,50,50,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Hiatt,Brian Joseph",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,3960,LSCM 3960,LSCM 3960,501,Undergraduate,LOGISTICS SPLY CHN MGMT,50,5,CRE,FRLD 310,TR, 6:00:00.000000PM, 9:50:00.000000PM,N,Y,N,Y,N,N,N,5/19/2025,6/20/2025,"Randall,Wesley Spencer",5W1,UNTFrisco Landing,Frisco
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,4360,LSCM 4360,LSCM 4360,407,Undergraduate,INTERNATIONAL SCM,50,31,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Hanebeck,Hanns-Christian L",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,4540,LSCM 4540,LSCM 4540,407,Undergraduate,ERP Applications,50,7,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Hanebeck,Hanns-Christian L",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,4560,LSCM 4560,LSCM 4560,407,Undergraduate,TRANSPORTATION MGMT,50,24,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Hanebeck,Hanns-Christian L",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,4800,LSCM 4800,LSCM 4800,759,Undergraduate,LOGISTICS INTERNSHIP,75,14,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Joiner,John Stephen",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,4800,LSCM 4800,LSCM 4800,760,Undergraduate,LOGISTICS INTERNSHIP,50,0,CRE,NO ASSGN,,,,N,N,N,N,N,N,N,6/23/2025,7/25/2025,"Joiner,John Stephen",5W2,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,BUAD,Brint Ryan College of Business,Logistics and Operations Mgmt,LSCM,4900,LSCM 4900,LSCM 4900,700,Undergraduate,SPECIAL PROBLEMS,5,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,5100,LTEC 5100,LTEC 5100,420,Graduate,FOUNDATIONS OF WLP,15,4,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Johnson,Karen Roberto",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,5211,LTEC 5211,LTEC 5211,420,Graduate,INSTR SYS DESIGN II,40,7,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,5220,LTEC 5220,LTEC 5220,420,Graduate,MULTIMEDIA/TECH APPS,40,14,CRE,Internet,,,,N,N,N,N,N,N,N,5/12/2025,5/30/2025,"Tyler-Wood,Tandra L",3W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,5300,LTEC 5300,LTEC 5300,420,Graduate,LEARNING & COGNITION,40,5,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Yu,Ji Hyun",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,5360,LTEC 5360,LTEC 5360,1,Graduate,INTERSHIP/PRACTICUM,40,2,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Cockerham,Deborah Pyle",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,5400,LTEC 5400,LTEC 5400,420,Graduate,LTEC TELECOMM,15,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"McMahan,Timothy C",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,5420,LTEC 5420,LTEC 5420,420,Graduate,WEB AUTHORING,15,6,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"McMahan,Timothy C",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,5580,LTEC 5580,LTEC 5580,420,Graduate,LTEC MS CAPSTONE,25,3,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Huang,Tai-Yi",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,5660,LTEC 5660,LTEC 5660,420,Graduate,PROJ MGT PERF IMP,15,4,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Baker,Rose Marie",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,5900,LTEC 5900,LTEC 5900,420,Graduate,SPECIAL PROBLEMS,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6200,LTEC 6200,LTEC 6200,420,Graduate,MSG DSGN IN LTEC,25,7,CRE,Internet,T, 6:00:00.000000PM, 8:50:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"An,Yunjo",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6200,LTEC 6200,LTEC 6200,430,Graduate,MSG DSGN IN LTEC,30,6,CRE,Internet,T, 6:00:00.000000PM, 8:50:00.000000PM,N,Y,N,N,N,N,N,5/19/2025,7/25/2025,"An,Yunjo",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6800,LTEC 6800,LTEC 6800,420,Graduate,TOPICS IN LTEC,40,6,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Cockerham,Deborah Pyle",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6800,LTEC 6800,LTEC 6800,430,Graduate,TOPICS IN LTEC,40,2,CRE,Internet,W, 6:00:00.000000PM, 8:50:00.000000PM,N,N,Y,N,N,N,N,5/19/2025,7/25/2025,"Warren,Scott Joseph",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6800,LTEC 6800,LTEC 6800,440,Graduate,TOPICS IN LTEC,40,4,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Baker,Rose Marie",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6800,LTEC 6800,LTEC 6800,450,Graduate,TOPICS IN LTEC,40,8,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Eutsler,Lauren Marie",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6800,LTEC 6800,LTEC 6800,460,Graduate,TOPICS IN LTEC,40,12,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Yu,Ji Hyun",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,1,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,420,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,430,Graduate,SPEC PROB LTEC,25,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,431,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,432,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/12/2025,5/30/2025,,3W1,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,433,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,434,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Knezek,Gerald",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,435,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,436,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,437,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,438,Graduate,SPEC PROB LTEC,5,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,439,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,440,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Warren,Scott Joseph",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,442,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Baker,Rose Marie",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,445,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Johnson,Karen Roberto",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,446,Graduate,SPEC PROB LTEC,10,1,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Eutsler,Lauren Marie",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,447,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,448,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,449,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Ge,Xun",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,450,Graduate,SPEC PROB LTEC,10,0,CRE,Internet,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Kaplan-Rakowski,Regina",10W,Internet Course - Texas,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,701,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Tyler-Wood,Tandra L",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,702,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Warren,Scott Joseph",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,703,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Hayes,Aleshia T",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,704,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Knezek,Gerald",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,705,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Norris,Cathleen Ann",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,706,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Lee,Youngjin",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,707,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Spector,Jonathan Michael",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,709,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,,10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,712,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Baker,Rose Marie",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,715,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Johnson,Karen Roberto",10W,UNT Main Campus,Denton
1253,Summer 2025,Summer 2025,LIBR,College of Information,Learning Technologies,LTEC,6900,LTEC 6900,LTEC 6900,716,Graduate,SPEC PROB LTEC,10,0,CRE,,,,,N,N,N,N,N,N,N,5/19/2025,7/25/2025,"Turner,John Robert",10W,UNT Main Campus,Denton
